"Date","PM25"
"2012-10-26",249.7
"2012-10-26",226.7
"2012-10-26",235.7
"2012-10-26",237.7
"2012-10-26",259.7
"2012-10-26",248.7
"2012-10-27",272.7
"2012-10-27",275.7
"2012-10-27",260.7
"2012-10-27",246.7
"2012-10-27",241.7
"2012-10-27",239.7
"2012-10-27",250.7
"2012-10-28",13.7
"2012-10-28",13.7
"2012-10-28",20.7
"2012-10-28",18.7
"2012-10-28",9.7
"2012-10-28",8.7
"2012-10-28",11.7
"2012-10-29",58.7
"2012-10-29",68.7
"2012-10-29",80.7
"2012-10-29",67.7
"2012-10-29",65.7
"2012-10-29",66.7
"2012-10-29",53.7
"2012-10-30",15.7
"2012-10-30",49.7
"2012-10-30",37.7
"2012-10-30",48.7
"2012-10-30",40.7
"2012-10-30",48.7
"2012-10-30",62.7
"2012-10-31",10.7
"2012-10-31",13.7
"2012-10-31",11.7
"2012-10-31",38.7
"2012-10-31",65.7
"2012-10-31",79.7
"2012-10-31",78.7
"2012-11-01",90.7
"2012-11-01",115.7
"2012-11-01",130.7
"2012-11-01",134.7
"2012-11-01",173.7
"2012-11-01",172.7
"2012-11-01",157.7
"2012-11-02",214.7
"2012-11-02",208.7
"2012-11-02",209.7
"2012-11-02",228.7
"2012-11-03",212.7
"2012-11-03",206.7
"2012-11-03",199.7
"2012-11-03",14.7
"2012-11-04",11.7
"2012-11-04",10.7
"2012-11-04",7.7
"2012-11-04",6.7
"2012-11-04",8.7
"2012-11-04",8.7
"2012-11-05",17.7
"2012-11-05",15.7
"2012-11-05",14.7
"2012-11-05",19.7
"2012-11-05",16.7
"2012-11-05",19.7
"2012-11-05",22.7
"2012-11-06",49.7
"2012-11-06",54.7
"2012-11-06",68.7
"2012-11-06",66.7
"2012-11-06",65.7
"2012-11-06",71.7
"2012-11-06",80.7
"2012-11-07",87.7
"2012-11-07",85.7
"2012-11-07",65.7
"2012-11-07",48.7
"2012-11-07",49.7
"2012-11-07",31.7
"2012-11-07",32.7
"2012-11-08",42.7
"2012-11-08",29.7
"2012-11-08",50.7
"2012-11-08",60.7
"2012-11-08",60.7
"2012-11-08",61.7
"2012-11-08",69.7
"2012-11-09",71.7
"2012-11-09",44.7
"2012-11-09",62.7
"2012-11-09",67.7
"2012-11-09",105.7
"2012-11-09",116.7
"2012-11-09",143.7
"2012-11-10",26.7
"2012-11-10",22.7
"2012-11-10",19.7
"2012-11-10",17.7
"2012-11-10",12.7
"2012-11-10",12.7
"2012-11-10",10.7
"2012-11-11",10.7
"2012-11-11",11.7
"2012-11-11",13.7
"2012-11-11",10.7
"2012-11-12",12.7
"2012-11-12",12.7
"2012-11-12",13.7
"2012-11-12",9.7
"2012-11-13",12.7
"2012-11-13",11.7
"2012-11-13",8.7
"2012-11-13",14.7
"2012-11-13",10.7
"2012-11-13",7.7
"2012-11-14",14.7
"2012-11-14",12.7
"2012-11-14",13.7
"2012-11-14",16.7
"2012-11-14",15.7
"2012-11-14",23.7
"2012-11-14",26.7
"2012-11-15",102.7
"2012-11-15",85.7
"2012-11-15",103.7
"2012-11-15",83.7
"2012-11-15",112.7
"2012-11-15",146.7
"2012-11-15",183.7
"2012-11-16",176.7
"2012-11-16",206.7
"2012-11-16",252.7
"2012-11-16",263.7
"2012-11-16",256.7
"2012-11-16",182.7
"2012-11-16",10.7
"2012-11-17",58.7
"2012-11-17",56.7
"2012-11-17",62.7
"2012-11-17",64.7
"2012-11-17",72.7
"2012-11-17",69.7
"2012-11-17",66.7
"2012-11-18",156.7
"2012-11-18",153.7
"2012-11-18",152.7
"2012-11-18",17.7
"2012-11-18",13.7
"2012-11-18",11.7
"2012-11-18",12.7
"2012-11-19",51.7
"2012-11-19",67.7
"2012-11-19",89.7
"2012-11-19",89.7
"2012-11-19",89.7
"2012-11-19",89.7
"2012-11-19",89.7
"2012-11-20",134.7
"2012-11-20",141.7
"2012-11-20",153.7
"2012-11-20",149.7
"2012-11-21",163.7
"2012-11-21",164.7
"2012-11-21",248.7
"2012-11-21",404.7
"2012-11-22",410.7
"2012-11-22",418.7
"2012-11-22",431.7
"2012-11-22",359.7
"2012-11-22",318.7
"2012-11-22",335.7
"2012-11-23",15.7
"2012-11-23",12.7
"2012-11-23",14.7
"2012-11-23",10.7
"2012-11-23",21.7
"2012-11-23",25.7
"2012-11-23",27.7
"2012-11-24",177.7
"2012-11-24",148.7
"2012-11-24",121.7
"2012-11-24",109.7
"2012-11-24",90.7
"2012-11-24",84.7
"2012-11-24",72.7
"2012-11-25",247.7
"2012-11-25",246.7
"2012-11-25",109.7
"2012-11-25",33.7
"2012-11-25",20.7
"2012-11-25",14.7
"2012-11-25",11.7
"2012-11-26",20.7
"2012-11-26",17.7
"2012-11-26",16.7
"2012-11-26",23.7
"2012-11-26",90.7
"2012-11-26",90.7
"2012-11-26",39.7
"2012-11-27",244.7
"2012-11-27",241.7
"2012-11-27",245.7
"2012-11-27",247.7
"2012-11-27",276.7
"2012-11-27",285.7
"2012-11-27",161.7
"2012-11-28",13.7
"2012-11-28",18.7
"2012-11-28",23.7
"2012-11-28",24.7
"2012-11-28",36.7
"2012-11-28",43.7
"2012-11-28",44.7
"2012-11-29",81.7
"2012-11-29",79.7
"2012-11-29",122.7
"2012-11-29",167.7
"2012-11-30",152.7
"2012-11-30",78.7
"2012-11-30",42.7
"2012-11-30",41.7
"2012-12-01",46.7
"2012-12-01",37.7
"2012-12-01",48.7
"2012-12-01",43.7
"2012-12-01",77.7
"2012-12-01",53.7
"2012-12-02",151.7
"2012-12-02",163.7
"2012-12-02",166.7
"2012-12-02",155.7
"2012-12-02",185.7
"2012-12-02",192.7
"2012-12-02",232.7
"2012-12-03",12.7
"2012-12-03",12.7
"2012-12-03",12.7
"2012-12-03",9.7
"2012-12-03",14.7
"2012-12-03",15.7
"2012-12-03",20.7
"2012-12-04",95.7
"2012-12-04",71.7
"2012-12-04",91.7
"2012-12-04",95.7
"2012-12-04",109.7
"2012-12-04",113.7
"2012-12-04",125.7
"2012-12-05",9.7
"2012-12-05",15.7
"2012-12-05",12.7
"2012-12-05",10.7
"2012-12-05",7.7
"2012-12-05",9.7
"2012-12-05",10.7
"2012-12-06",39.7
"2012-12-06",54.7
"2012-12-06",78.7
"2012-12-06",95.7
"2012-12-06",106.7
"2012-12-06",155.7
"2012-12-06",144.7
"2012-12-07",61.7
"2012-12-07",16.7
"2012-12-07",18.7
"2012-12-07",9.7
"2012-12-07",9.7
"2012-12-07",10.7
"2012-12-07",16.7
"2012-12-08",14.7
"2012-12-08",13.7
"2012-12-08",16.7
"2012-12-08",15.7
"2012-12-09",17.7
"2012-12-09",13.7
"2012-12-09",14.7
"2012-12-09",37.7
"2012-12-10",30.7
"2012-12-10",22.7
"2012-12-10",29.7
"2012-12-10",21.7
"2012-12-10",27.7
"2012-12-10",25.7
"2012-12-11",211.7
"2012-12-11",146.7
"2012-12-11",107.7
"2012-12-11",116.7
"2012-12-11",125.7
"2012-12-11",148.7
"2012-12-11",95.7
"2012-12-12",184.7
"2012-12-12",172.7
"2012-12-12",149.7
"2012-12-12",154.7
"2012-12-12",121.7
"2012-12-12",187.7
"2012-12-12",139.7
"2012-12-13",214.7
"2012-12-13",203.7
"2012-12-13",187.7
"2012-12-13",185.7
"2012-12-13",186.7
"2012-12-13",196.7
"2012-12-13",204.7
"2012-12-14",231.7
"2012-12-14",213.7
"2012-12-14",210.7
"2012-12-14",197.7
"2012-12-14",204.7
"2012-12-14",195.7
"2012-12-14",199.7
"2012-12-15",284.7
"2012-12-15",271.7
"2012-12-15",260.7
"2012-12-15",290.7
"2012-12-15",323.7
"2012-12-15",348.7
"2012-12-15",343.7
"2012-12-16",101.7
"2012-12-16",112.7
"2012-12-16",115.7
"2012-12-16",138.7
"2012-12-16",155.7
"2012-12-16",141.7
"2012-12-16",147.7
"2012-12-17",20.7
"2012-12-17",24.7
"2012-12-17",23.7
"2012-12-17",17.7
"2012-12-18",18.7
"2012-12-18",22.7
"2012-12-18",16.7
"2012-12-18",93.7
"2012-12-19",114.7
"2012-12-19",124.7
"2012-12-19",138.7
"2012-12-19",166.7
"2012-12-19",176.7
"2012-12-19",174.7
"2012-12-20",217.7
"2012-12-20",244.7
"2012-12-20",267.7
"2012-12-20",235.7
"2012-12-20",91.7
"2012-12-20",244.7
"2012-12-20",187.7
"2012-12-21",299.7
"2012-12-21",280.7
"2012-12-21",91.7
"2012-12-21",80.7
"2012-12-21",35.7
"2012-12-21",29.7
"2012-12-21",27.7
"2012-12-22",23.7
"2012-12-22",22.7
"2012-12-22",25.7
"2012-12-22",36.7
"2012-12-22",38.7
"2012-12-22",32.7
"2012-12-22",32.7
"2012-12-23",91.7
"2012-12-23",91.7
"2012-12-23",91.7
"2012-12-23",91.7
"2012-12-23",91.7
"2012-12-23",91.7
"2012-12-23",91.7
"2012-12-24",91.7
"2012-12-24",91.7
"2012-12-24",91.7
"2012-12-24",91.7
"2012-12-24",91.7
"2012-12-24",91.7
"2012-12-24",91.7
"2012-12-25",91.7
"2012-12-25",91.7
"2012-12-25",91.7
"2012-12-25",91.7
"2012-12-25",91.7
"2012-12-25",91.7
"2012-12-25",91.7
"2012-12-26",91.7
"2012-12-26",91.7
"2012-12-26",91.7
"2012-12-26",91.7
"2012-12-27",91.7
"2012-12-27",91.7
"2012-12-27",91.7
"2012-12-27",91.7
"2012-12-28",91.7
"2012-12-28",91.7
"2012-12-28",91.7
"2012-12-28",91.7
"2012-12-28",91.7
"2012-12-28",91.7
"2012-12-29",71.7
"2012-12-29",16.7
"2012-12-29",15.7
"2012-12-29",14.7
"2012-12-29",16.7
"2012-12-29",16.7
"2012-12-29",16.7
"2012-12-30",14.7
"2012-12-30",14.7
"2012-12-30",18.7
"2012-12-30",18.7
"2012-12-30",16.7
"2012-12-30",17.7
"2012-12-30",16.7
"2012-12-31",52.7
"2012-12-31",53.7
"2012-12-31",51.7
"2012-12-31",73.7
"2012-12-31",90.7
"2012-12-31",87.7
"2012-12-31",87.7
"2013-01-01",16.7
"2013-01-01",19.7
"2013-01-01",13.7
"2013-01-01",19.7
"2013-01-02",15.7
"2013-01-02",19.7
"2013-01-02",16.7
"2013-01-02",23.7
"2013-01-03",21.7
"2013-01-03",20.7
"2013-01-03",18.7
"2013-01-03",20.7
"2013-01-03",20.7
"2013-01-03",13.7
"2013-01-04",58.7
"2013-01-04",56.7
"2013-01-04",62.7
"2013-01-04",37.7
"2013-01-04",37.7
"2013-01-04",41.7
"2013-01-04",41.7
"2013-01-05",31.7
"2013-01-05",34.7
"2013-01-05",29.7
"2013-01-05",40.7
"2013-01-05",43.7
"2013-01-05",43.7
"2013-01-05",39.7
"2013-01-06",45.7
"2013-01-06",61.7
"2013-01-06",50.7
"2013-01-06",65.7
"2013-01-06",70.7
"2013-01-06",78.7
"2013-01-06",108.7
"2013-01-07",89.7
"2013-01-07",102.7
"2013-01-07",113.7
"2013-01-07",134.7
"2013-01-07",33.7
"2013-01-07",133.7
"2013-01-07",150.7
"2013-01-08",14.7
"2013-01-08",11.7
"2013-01-08",16.7
"2013-01-08",19.7
"2013-01-08",18.7
"2013-01-08",21.7
"2013-01-08",21.7
"2013-01-09",75.7
"2013-01-09",15.7
"2013-01-09",38.7
"2013-01-09",41.7
"2013-01-09",63.7
"2013-01-09",234.7
"2013-01-09",305.7
"2013-01-10",486.7
"2013-01-10",486.7
"2013-01-10",488.7
"2013-01-10",434.7
"2013-01-11",425.7
"2013-01-11",418.7
"2013-01-11",416.7
"2013-01-11",374.7
"2013-01-12",391.7
"2013-01-12",442.7
"2013-01-12",425.7
"2013-01-12",442.7
"2013-01-12",287.7
"2013-01-12",275.7
"2013-01-13",684.7
"2013-01-13",651.7
"2013-01-13",673.7
"2013-01-13",584.7
"2013-01-13",475.7
"2013-01-13",341.7
"2013-01-13",288.7
"2013-01-14",328.7
"2013-01-14",308.7
"2013-01-14",358.7
"2013-01-14",296.7
"2013-01-14",257.7
"2013-01-14",291.7
"2013-01-14",335.7
"2013-01-15",80.7
"2013-01-15",79.7
"2013-01-15",69.7
"2013-01-15",90.7
"2013-01-15",109.7
"2013-01-15",120.7
"2013-01-15",166.7
"2013-01-16",194.7
"2013-01-16",169.7
"2013-01-16",53.7
"2013-01-16",39.7
"2013-01-16",45.7
"2013-01-16",61.7
"2013-01-16",227.7
"2013-01-17",45.7
"2013-01-17",71.7
"2013-01-17",92.7
"2013-01-17",78.7
"2013-01-17",86.7
"2013-01-17",107.7
"2013-01-17",167.7
"2013-01-18",358.7
"2013-01-18",448.7
"2013-01-18",485.7
"2013-01-18",557.7
"2013-01-18",573.7
"2013-01-18",603.7
"2013-01-18",412.7
"2013-01-19",128.7
"2013-01-19",141.7
"2013-01-19",72.7
"2013-01-19",88.7
"2013-01-20",91.7
"2013-01-20",69.7
"2013-01-20",59.7
"2013-01-20",161.7
"2013-01-21",160.7
"2013-01-21",156.7
"2013-01-21",198.7
"2013-01-21",188.7
"2013-01-21",176.7
"2013-01-21",187.7
"2013-01-22",60.7
"2013-01-22",45.7
"2013-01-22",38.7
"2013-01-22",37.7
"2013-01-22",40.7
"2013-01-22",52.7
"2013-01-22",46.7
"2013-01-23",417.7
"2013-01-23",422.7
"2013-01-23",394.7
"2013-01-23",388.7
"2013-01-23",401.7
"2013-01-23",402.7
"2013-01-23",396.7
"2013-01-24",20.7
"2013-01-24",29.7
"2013-01-24",32.7
"2013-01-24",12.7
"2013-01-24",16.7
"2013-01-24",17.7
"2013-01-24",13.7
"2013-01-25",53.7
"2013-01-25",65.7
"2013-01-25",71.7
"2013-01-25",84.7
"2013-01-25",78.7
"2013-01-25",73.7
"2013-01-25",84.7
"2013-01-26",162.7
"2013-01-26",162.7
"2013-01-26",172.7
"2013-01-26",195.7
"2013-01-26",177.7
"2013-01-26",174.7
"2013-01-26",165.7
"2013-01-27",300.7
"2013-01-27",314.7
"2013-01-27",317.7
"2013-01-27",329.7
"2013-01-27",306.7
"2013-01-27",318.7
"2013-01-27",340.7
"2013-01-28",443.7
"2013-01-28",444.7
"2013-01-28",510.7
"2013-01-28",508.7
"2013-01-29",490.7
"2013-01-29",472.7
"2013-01-29",451.7
"2013-01-29",316.7
"2013-01-30",315.7
"2013-01-30",304.7
"2013-01-30",282.7
"2013-01-30",260.7
"2013-01-30",266.7
"2013-01-30",278.7
"2013-01-31",205.7
"2013-01-31",181.7
"2013-01-31",213.7
"2013-01-31",208.7
"2013-01-31",206.7
"2013-01-31",183.7
"2013-01-31",178.7
"2013-02-01",15.7
"2013-02-01",21.7
"2013-02-01",29.7
"2013-02-01",14.7
"2013-02-01",18.7
"2013-02-01",20.7
"2013-02-01",24.7
"2013-02-02",32.7
"2013-02-02",46.7
"2013-02-02",50.7
"2013-02-02",52.7
"2013-02-02",55.7
"2013-02-02",51.7
"2013-02-02",63.7
"2013-02-03",194.7
"2013-02-03",201.7
"2013-02-03",202.7
"2013-02-03",223.7
"2013-02-03",228.7
"2013-02-03",227.7
"2013-02-03",227.7
"2013-02-04",21.7
"2013-02-04",22.7
"2013-02-04",27.7
"2013-02-04",29.7
"2013-02-04",27.7
"2013-02-04",31.7
"2013-02-04",32.7
"2013-02-05",105.7
"2013-02-05",115.7
"2013-02-05",128.7
"2013-02-05",136.7
"2013-02-05",148.7
"2013-02-05",152.7
"2013-02-05",156.7
"2013-02-06",12.7
"2013-02-06",9.7
"2013-02-06",9.7
"2013-02-06",9.7
"2013-02-07",7.7
"2013-02-07",7.7
"2013-02-07",7.7
"2013-02-07",15.7
"2013-02-08",10.7
"2013-02-08",12.7
"2013-02-08",9.7
"2013-02-08",13.7
"2013-02-08",11.7
"2013-02-08",10.7
"2013-02-09",125.7
"2013-02-09",128.7
"2013-02-09",156.7
"2013-02-09",168.7
"2013-02-09",175.7
"2013-02-09",172.7
"2013-02-09",192.7
"2013-02-10",17.7
"2013-02-10",10.7
"2013-02-10",17.7
"2013-02-10",20.7
"2013-02-10",25.7
"2013-02-10",20.7
"2013-02-10",16.7
"2013-02-11",24.7
"2013-02-11",36.7
"2013-02-11",43.7
"2013-02-11",59.7
"2013-02-11",77.7
"2013-02-11",93.7
"2013-02-11",103.7
"2013-02-12",94.7
"2013-02-12",78.7
"2013-02-12",101.7
"2013-02-12",71.7
"2013-02-12",71.7
"2013-02-12",115.7
"2013-02-12",123.7
"2013-02-13",330.7
"2013-02-13",334.7
"2013-02-13",320.7
"2013-02-13",292.7
"2013-02-13",312.7
"2013-02-13",296.7
"2013-02-13",293.7
"2013-02-14",21.7
"2013-02-14",22.7
"2013-02-14",54.7
"2013-02-14",126.7
"2013-02-14",237.7
"2013-02-14",197.7
"2013-02-14",48.7
"2013-02-15",66.7
"2013-02-15",75.7
"2013-02-15",77.7
"2013-02-15",66.7
"2013-02-16",87.7
"2013-02-16",96.7
"2013-02-16",75.7
"2013-02-16",271.7
"2013-02-17",281.7
"2013-02-17",296.7
"2013-02-17",220.7
"2013-02-17",255.7
"2013-02-17",253.7
"2013-02-17",247.7
"2013-02-18",10.7
"2013-02-18",10.7
"2013-02-18",11.7
"2013-02-18",12.7
"2013-02-18",15.7
"2013-02-18",13.7
"2013-02-18",16.7
"2013-02-19",9.7
"2013-02-19",9.7
"2013-02-19",11.7
"2013-02-19",13.7
"2013-02-19",24.7
"2013-02-19",14.7
"2013-02-19",18.7
"2013-02-20",133.7
"2013-02-20",126.7
"2013-02-20",129.7
"2013-02-20",117.7
"2013-02-20",126.7
"2013-02-20",107.7
"2013-02-20",68.7
"2013-02-21",200.7
"2013-02-21",212.7
"2013-02-21",222.7
"2013-02-21",237.7
"2013-02-21",250.7
"2013-02-21",264.7
"2013-02-21",271.7
"2013-02-22",14.7
"2013-02-22",10.7
"2013-02-22",9.7
"2013-02-22",17.7
"2013-02-22",30.7
"2013-02-22",31.7
"2013-02-22",41.7
"2013-02-23",164.7
"2013-02-23",185.7
"2013-02-23",243.7
"2013-02-23",256.7
"2013-02-23",356.7
"2013-02-23",364.7
"2013-02-23",426.7
"2013-02-24",532.7
"2013-02-24",386.7
"2013-02-24",383.7
"2013-02-24",240.7
"2013-02-25",226.7
"2013-02-25",222.7
"2013-02-25",202.7
"2013-02-25",155.7
"2013-02-26",153.7
"2013-02-26",153.7
"2013-02-26",148.7
"2013-02-26",152.7
"2013-02-26",163.7
"2013-02-26",155.7
"2013-02-27",408.7
"2013-02-27",414.7
"2013-02-27",403.7
"2013-02-27",395.7
"2013-02-27",394.7
"2013-02-27",330.7
"2013-02-27",247.7
"2013-02-28",525.7
"2013-02-28",502.7
"2013-02-28",449.7
"2013-02-28",469.7
"2013-02-28",510.7
"2013-02-28",229.7
"2013-02-28",111.7
"2013-03-01",10.7
"2013-03-01",11.7
"2013-03-01",12.7
"2013-03-01",11.7
"2013-03-01",11.7
"2013-03-01",9.7
"2013-03-01",9.7
"2013-03-02",33.7
"2013-03-02",43.7
"2013-03-02",39.7
"2013-03-02",42.7
"2013-03-02",56.7
"2013-03-02",59.7
"2013-03-02",67.7
"2013-03-03",19.7
"2013-03-03",25.7
"2013-03-03",50.7
"2013-03-03",55.7
"2013-03-03",143.7
"2013-03-03",162.7
"2013-03-03",86.7
"2013-03-04",25.7
"2013-03-04",36.7
"2013-03-04",47.7
"2013-03-04",54.7
"2013-03-04",60.7
"2013-03-04",78.7
"2013-03-04",80.7
"2013-03-05",263.7
"2013-03-05",274.7
"2013-03-05",275.7
"2013-03-05",302.7
"2013-03-06",225.7
"2013-03-06",220.7
"2013-03-06",207.7
"2013-03-06",242.7
"2013-03-07",239.7
"2013-03-07",240.7
"2013-03-07",238.7
"2013-03-07",338.7
"2013-03-07",334.7
"2013-03-07",344.7
"2013-03-08",364.7
"2013-03-08",357.7
"2013-03-08",357.7
"2013-03-08",350.7
"2013-03-08",337.7
"2013-03-08",323.7
"2013-03-08",306.7
"2013-03-09",122.7
"2013-03-09",122.7
"2013-03-09",124.7
"2013-03-09",136.7
"2013-03-09",141.7
"2013-03-09",33.7
"2013-03-09",42.7
"2013-03-10",29.7
"2013-03-10",27.7
"2013-03-10",33.7
"2013-03-10",32.7
"2013-03-10",33.7
"2013-03-10",35.7
"2013-03-10",33.7
"2013-03-11",156.7
"2013-03-11",134.7
"2013-03-11",114.7
"2013-03-11",114.7
"2013-03-11",120.7
"2013-03-11",153.7
"2013-03-11",148.7
"2013-03-12",147.7
"2013-03-12",150.7
"2013-03-12",152.7
"2013-03-12",164.7
"2013-03-12",159.7
"2013-03-12",176.7
"2013-03-12",174.7
"2013-03-13",23.7
"2013-03-13",37.7
"2013-03-13",38.7
"2013-03-13",30.7
"2013-03-13",34.7
"2013-03-13",48.7
"2013-03-13",71.7
"2013-03-14",136.7
"2013-03-14",165.7
"2013-03-14",182.7
"2013-03-14",182.7
"2013-03-15",195.7
"2013-03-15",205.7
"2013-03-15",217.7
"2013-03-15",405.7
"2013-03-16",347.7
"2013-03-16",346.7
"2013-03-16",342.7
"2013-03-16",327.7
"2013-03-16",332.7
"2013-03-16",328.7
"2013-03-17",227.7
"2013-03-17",235.7
"2013-03-17",236.7
"2013-03-17",232.7
"2013-03-17",241.7
"2013-03-17",258.7
"2013-03-17",273.7
"2013-03-18",10.7
"2013-03-18",13.7
"2013-03-18",9.7
"2013-03-18",13.7
"2013-03-18",10.7
"2013-03-18",7.7
"2013-03-18",6.7
"2013-03-19",48.7
"2013-03-19",59.7
"2013-03-19",68.7
"2013-03-19",69.7
"2013-03-19",69.7
"2013-03-19",69.7
"2013-03-19",72.7
"2013-03-20",56.7
"2013-03-20",65.7
"2013-03-20",49.7
"2013-03-20",53.7
"2013-03-20",53.7
"2013-03-20",63.7
"2013-03-20",70.7
"2013-03-21",183.7
"2013-03-21",192.7
"2013-03-21",198.7
"2013-03-21",210.7
"2013-03-21",224.7
"2013-03-21",224.7
"2013-03-21",224.7
"2013-03-22",82.7
"2013-03-22",74.7
"2013-03-22",69.7
"2013-03-22",63.7
"2013-03-22",61.7
"2013-03-22",58.7
"2013-03-22",54.7
"2013-03-23",12.7
"2013-03-23",8.7
"2013-03-23",5.7
"2013-03-23",9.7
"2013-03-24",10.7
"2013-03-24",9.7
"2013-03-24",11.7
"2013-03-24",71.7
"2013-03-25",91.7
"2013-03-25",88.7
"2013-03-25",90.7
"2013-03-25",74.7
"2013-03-25",86.7
"2013-03-25",103.7
"2013-03-26",153.7
"2013-03-26",174.7
"2013-03-26",187.7
"2013-03-26",188.7
"2013-03-26",196.7
"2013-03-26",196.7
"2013-03-26",205.7
"2013-03-27",171.7
"2013-03-27",204.7
"2013-03-27",183.7
"2013-03-27",179.7
"2013-03-27",192.7
"2013-03-27",194.7
"2013-03-27",156.7
"2013-03-28",13.7
"2013-03-28",19.7
"2013-03-28",18.7
"2013-03-28",15.7
"2013-03-28",21.7
"2013-03-28",11.7
"2013-03-28",21.7
"2013-03-29",78.7
"2013-03-29",119.7
"2013-03-29",121.7
"2013-03-29",108.7
"2013-03-29",93.7
"2013-03-29",97.7
"2013-03-29",100.7
"2013-03-30",110.7
"2013-03-30",98.7
"2013-03-30",104.7
"2013-03-30",85.7
"2013-03-30",91.7
"2013-03-30",98.7
"2013-03-30",107.7
"2013-03-31",258.7
"2013-03-31",254.7
"2013-03-31",259.7
"2013-03-31",256.7
"2013-03-31",255.7
"2013-03-31",246.7
"2013-03-31",244.7
"2013-04-01",19.7
"2013-04-01",7.7
"2013-04-01",7.7
"2013-04-01",6.7
"2013-04-02",13.7
"2013-04-02",20.7
"2013-04-02",49.7
"2013-04-02",138.7
"2013-04-03",149.7
"2013-04-03",153.7
"2013-04-03",184.7
"2013-04-03",179.7
"2013-04-03",183.7
"2013-04-03",194.7
"2013-04-04",61.7
"2013-04-04",48.7
"2013-04-04",47.7
"2013-04-04",56.7
"2013-04-04",72.7
"2013-04-04",89.7
"2013-04-04",92.7
"2013-04-05",122.7
"2013-04-05",116.7
"2013-04-05",106.7
"2013-04-05",107.7
"2013-04-05",111.7
"2013-04-05",122.7
"2013-04-05",88.7
"2013-04-06",11.7
"2013-04-06",16.7
"2013-04-06",13.7
"2013-04-06",10.7
"2013-04-06",12.7
"2013-04-06",10.7
"2013-04-06",15.7
"2013-04-07",77.7
"2013-04-07",80.7
"2013-04-07",89.7
"2013-04-07",106.7
"2013-04-07",114.7
"2013-04-07",126.7
"2013-04-07",97.7
"2013-04-08",13.7
"2013-04-08",12.7
"2013-04-08",17.7
"2013-04-08",12.7
"2013-04-08",16.7
"2013-04-08",10.7
"2013-04-08",15.7
"2013-04-09",12.7
"2013-04-09",13.7
"2013-04-09",14.7
"2013-04-09",22.7
"2013-04-09",11.7
"2013-04-09",11.7
"2013-04-09",10.7
"2013-04-10",17.7
"2013-04-10",21.7
"2013-04-10",26.7
"2013-04-10",21.7
"2013-04-11",27.7
"2013-04-11",29.7
"2013-04-11",41.7
"2013-04-11",32.7
"2013-04-12",38.7
"2013-04-12",41.7
"2013-04-12",35.7
"2013-04-12",42.7
"2013-04-12",55.7
"2013-04-12",62.7
"2013-04-13",91.7
"2013-04-13",100.7
"2013-04-13",109.7
"2013-04-13",101.7
"2013-04-13",111.7
"2013-04-13",101.7
"2013-04-13",110.7
"2013-04-14",4.7
"2013-04-14",6.7
"2013-04-14",9.7
"2013-04-14",7.7
"2013-04-14",10.7
"2013-04-14",34.7
"2013-04-14",59.7
"2013-04-15",62.7
"2013-04-15",73.7
"2013-04-15",73.7
"2013-04-15",78.7
"2013-04-15",79.7
"2013-04-15",79.7
"2013-04-15",89.7
"2013-04-16",70.7
"2013-04-16",57.7
"2013-04-16",39.7
"2013-04-16",36.7
"2013-04-16",28.7
"2013-04-16",139.7
"2013-04-16",27.7
"2013-04-17",63.7
"2013-04-17",72.7
"2013-04-17",68.7
"2013-04-17",60.7
"2013-04-17",55.7
"2013-04-17",49.7
"2013-04-17",43.7
"2013-04-18",9.7
"2013-04-18",8.7
"2013-04-18",16.7
"2013-04-18",25.7
"2013-04-18",28.7
"2013-04-18",23.7
"2013-04-18",41.7
"2013-04-19",71.7
"2013-04-19",77.7
"2013-04-19",73.7
"2013-04-19",67.7
"2013-04-20",64.7
"2013-04-20",65.7
"2013-04-20",74.7
"2013-04-20",105.7
"2013-04-21",117.7
"2013-04-21",118.7
"2013-04-21",125.7
"2013-04-21",123.7
"2013-04-21",132.7
"2013-04-21",126.7
"2013-04-22",123.7
"2013-04-22",128.7
"2013-04-22",138.7
"2013-04-22",147.7
"2013-04-22",151.7
"2013-04-22",160.7
"2013-04-22",165.7
"2013-04-23",175.7
"2013-04-23",195.7
"2013-04-23",203.7
"2013-04-23",201.7
"2013-04-23",214.7
"2013-04-23",214.7
"2013-04-23",229.7
"2013-04-24",87.7
"2013-04-24",85.7
"2013-04-24",73.7
"2013-04-24",77.7
"2013-04-24",74.7
"2013-04-24",36.7
"2013-04-24",15.7
"2013-04-25",10.7
"2013-04-25",9.7
"2013-04-25",8.7
"2013-04-25",9.7
"2013-04-25",6.7
"2013-04-25",5.7
"2013-04-25",7.7
"2013-04-26",70.7
"2013-04-26",66.7
"2013-04-26",74.7
"2013-04-26",74.7
"2013-04-26",80.7
"2013-04-26",74.7
"2013-04-26",52.7
"2013-04-27",80.7
"2013-04-27",82.7
"2013-04-27",95.7
"2013-04-27",77.7
"2013-04-27",81.7
"2013-04-27",97.7
"2013-04-27",103.7
"2013-04-28",21.7
"2013-04-28",20.7
"2013-04-28",17.7
"2013-04-28",11.7
"2013-04-29",11.7
"2013-04-29",14.7
"2013-04-29",14.7
"2013-04-29",81.7
"2013-04-30",36.7
"2013-04-30",12.7
"2013-04-30",10.7
"2013-04-30",11.7
"2013-04-30",15.7
"2013-04-30",10.7
"2013-05-01",36.7
"2013-05-01",59.7
"2013-05-01",46.7
"2013-05-01",48.7
